3111125;TELMISARTAN HCT 1A 80/12.5;1 A Pharma GmbH;FTA;2019-02-15;PARTIAL
3111154;TELMISARTAN HCT 1A 80/12.5;1 A Pharma GmbH;FTA;2019-02-15;PARTIAL
3111160;TELMISARTAN HCT 1A 80/25MG;1 A Pharma GmbH;FTA;2019-02-15;PARTIAL
3111332;TELMISARTAN HCT 1A 80/25MG;1 A Pharma GmbH;FTA;2019-02-15;PARTIAL
3111349;TELMISARTAN HCT 1A 80/25MG;1 A Pharma GmbH;FTA;2019-02-15;PARTIAL
3112171;LOPEDIUM T;Hexal AG;TAB;2019-02-15;PARTIAL
3112308;BUDENOFALK 3MG;Orifarm GmbH;HKM;2019-02-15;PARTIAL
3112314;AVODART 0.5MG WEICHKAPSELN;Pharma Gerke Arzneimittelvertriebs GmbH;WKA;2019-02-15;PARTIAL
3112892;DERMATOP;Sanofi-Aventis Deutschland GmbH;SAL;2019-02-15;PARTIAL
3112900;DERMATOP;Sanofi-Aventis Deutschland GmbH;SAL;2019-02-15;PARTIAL
3112917;DERMATOP;Sanofi-Aventis Deutschland GmbH;SAL;2019-02-15;PARTIAL
3112923;DERMATOP;Sanofi-Aventis Deutschland GmbH;SAL;2019-02-15;PARTIAL
3112952;DERMATOP;Sanofi-Aventis Deutschland GmbH;CRE;2019-02-15;PARTIAL
3112969;DERMATOP;Sanofi-Aventis Deutschland GmbH;CRE;2019-02-15;PARTIAL
3112975;DERMATOP;Sanofi-Aventis Deutschland GmbH;CRE;2019-02-15;PARTIAL
3112981;DERMATOP;Sanofi-Aventis Deutschland GmbH;CRE;2019-02-15;PARTIAL
3113012;DERMATOP;Sanofi-Aventis Deutschland GmbH;FET;2019-02-15;PARTIAL
3113029;DERMATOP;Sanofi-Aventis Deutschland GmbH;FET;2019-02-15;PARTIAL
3113905;ADVANTAN CREME;Jenapharm GmbH & Co.KG;CRE;2019-02-15;PARTIAL
3113911;ADVANTAN SALBE;Jenapharm GmbH & Co.KG;SAL;2019-02-15;PARTIAL
3113928;ADVANTAN FETTSALBE;Jenapharm GmbH & Co.KG;SAL;2019-02-15;PARTIAL
3113934;ADVANTAN MILCH;Jenapharm GmbH & Co.KG;MIL;2019-02-15;PARTIAL
3113940;GYNATREN;Strathmann GmbH & Co.KG;ISU;2019-02-15;PARTIAL
3115471;PENTOXIFYLLIN RATIO 400MG;ratiopharm GmbH;RET;2019-02-15;PARTIAL
3115488;PENTOXIFYLLIN RATIO 400MG;ratiopharm GmbH;RET;2019-02-15;PARTIAL
3115494;PENTOXIFYLLIN RATIO 400MG;ratiopharm GmbH;RET;2019-02-15;PARTIAL
3116602;STALEVO 175/43.75/200MG;EurimPharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3116795;NOVOTHYRAL 75;Merck Serono GmbH;TAB;2019-02-15;PARTIAL
3116803;NOVOTHYRAL 75;Merck Serono GmbH;TAB;2019-02-15;PARTIAL
3116944;SULTANOL FORTE FERTIGINHAL;GlaxoSmithKline GmbH & Co. KG;LOV;2019-02-15;PARTIAL
3117381;ERYHEXAL;Hexal AG;GSE;2019-02-15;PARTIAL
3117398;ERYHEXAL;Hexal AG;GSE;2019-02-15;PARTIAL
3117441;VERAHEXAL 40;Hexal AG;FTA;2019-02-15;PARTIAL
3117458;VERAHEXAL 40;Hexal AG;FTA;2019-02-15;PARTIAL
3117470;VERAHEXAL 80;Hexal AG;FTA;2019-02-15;PARTIAL
3117487;VERAHEXAL 80;Hexal AG;FTA;2019-02-15;PARTIAL
3117501;VERAHEXAL 120;Hexal AG;FTA;2019-02-15;PARTIAL
3117518;VERAHEXAL 120;Hexal AG;FTA;2019-02-15;PARTIAL
3117547;VERAHEXAL 120MG RETARD;Hexal AG;REK;2019-02-15;PARTIAL
3117613;VERAHEXAL 240MG RETARD;Hexal AG;REK;2019-02-15;PARTIAL
3117636;VERAHEXAL;Hexal AG;ILO;2019-02-15;PARTIAL
3117843;SINEMET 100MG/25MG RETARD;kohlpharma GmbH;RET;2019-02-15;PARTIAL
3117978;SINEMET 200MG/50MG RETARD;kohlpharma GmbH;RET;2019-02-15;PARTIAL
3118009;NAVELBINE 30MG;kohlpharma GmbH;KAP;2019-02-15;PARTIAL
3118044;NAVELBINE 30MG;kohlpharma GmbH;KAP;2019-02-15;PARTIAL
3118050;ENCEPUR ERWACHSENE;kohlpharma GmbH;FER;2019-02-15;PARTIAL
3118096;AUBAGIO 14MG;Sanofi-Aventis Deutschland GmbH;FTA;2019-02-15;PARTIAL
3118110;ENCEPUR ERWACHSENE;kohlpharma GmbH;FER;2019-02-15;PARTIAL
3118133;ENCEPUR ERWACHSENE;kohlpharma GmbH;FER;2019-02-15;PARTIAL
3118162;AUBAGIO 14MG;Sanofi-Aventis Deutschland GmbH;FTA;2019-02-15;PARTIAL
3119405;PROGRAF 1MG KAPSELN;BERAGENA Arzneimittel GmbH;HKP;2019-02-15;PARTIAL
3119411;PROGRAF 1MG KAPSELN;BERAGENA Arzneimittel GmbH;HKP;2019-02-15;PARTIAL
3119428;PROGRAF 5MG KAPSELN;BERAGENA Arzneimittel GmbH;HKP;2019-02-15;PARTIAL
3119664;RETACRIT 5000I.E./0.5ML;EurimPharm Arzneimittel GmbH;FER;2019-02-15;PARTIAL
3119687;FOSRENOL 1000MG;EurimPharm Arzneimittel GmbH;KTA;2019-02-15;PARTIAL
3119865;PRED FORTE;EurimPharm Arzneimittel GmbH;ATR;2019-02-15;PARTIAL
3120006;CLOMIPRAMIN-NEURAX 75 RET;neuraxpharm Arzneimittel GmbH;RET;2019-02-15;PARTIAL
3120012;CLOMIPRAMIN-NEURAX 75 RET;neuraxpharm Arzneimittel GmbH;RET;2019-02-15;PARTIAL
3120029;CLOMIPRAMIN-NEURAX 75 RET;neuraxpharm Arzneimittel GmbH;RET;2019-02-15;PARTIAL
3120265;MIRTAZAPIN RATIO 15MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120271;MIRTAZAPIN RATIO 15MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120288;MIRTAZAPIN RATIO 15MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120294;MIRTAZAPIN RATIO 30MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120377;MIRTAZAPIN RATIO 30MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120414;MIRTAZAPIN RATIO 30MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120420;MIRTAZAPIN RATIO 45MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120495;MIRTAZAPIN RATIO 45MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120503;MIRTAZAPIN RATIO 45MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3120532;CLARITHROMYCIN RATIO 125/5;ratiopharm GmbH;GSE;2019-02-15;PARTIAL
3120555;CLARITHROMYCIN RATIO 250/5;ratiopharm GmbH;GSE;2019-02-15;PARTIAL
3120561;CLARITHROMYCIN RATIO 250/5;ratiopharm GmbH;GSE;2019-02-15;PARTIAL
3122100;TOPSYM SALBE;Teofarma s.r.l.;SAL;2019-02-15;PARTIAL
3123074;MIRTAZAPIN ABZ 15MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123080;MIRTAZAPIN ABZ 15MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123097;MIRTAZAPIN ABZ 30MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123140;MIRTAZAPIN ABZ 30MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123157;MIRTAZAPIN ABZ 30MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123163;MIRTAZAPIN ABZ 45MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123186;REQUIP MODUTAB 4MG;CC-Pharma GmbH;RET;2019-02-15;PARTIAL
3123200;MIRTAZAPIN ABZ 45MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123217;MIRTAZAPIN ABZ 45MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3123269;REPLAGAL 1MG/ML;Shire Deutschland GmbH;IFK;2019-02-15;PARTIAL
3124961;INFECTOCILLIN 300 SAFT;INFECTOPHARM Arzn.u.Consilium GmbH;TSA;2019-02-15;PARTIAL
3124978;INFECTOCILLIN 400 SAFT;INFECTOPHARM Arzn.u.Consilium GmbH;TSA;2019-02-15;PARTIAL
3125050;AVODART 0.5MG WEICHKAPSELN;Pharma Gerke Arzneimittelvertriebs GmbH;WKA;2019-02-15;PARTIAL
3125268;AMISULPRID HEXAL 50MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125274;AMISULPRID HEXAL 50MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125280;AMISULPRID HEXAL 100MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125305;AMISULPRID HEXAL 100MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125328;AMISULPRID HEXAL 200MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125334;AMISULPRID HEXAL 200MG;Hexal AG;TAB;2019-02-15;PARTIAL
3125340;AMISULPRID HEXAL 400MG;Hexal AG;FTA;2019-02-15;PARTIAL
3125363;AMISULPRID HEXAL 400MG;Hexal AG;FTA;2019-02-15;PARTIAL
3125601;XIPAGAMMA 20MG TABLETTEN;AAA - Pharma GmbH;TAB;2019-02-15;PARTIAL
3125630;XIPAGAMMA 40MG TABLETTEN;AAA - Pharma GmbH;TAB;2019-02-15;PARTIAL
3125676;LORZAAR PROTECT 50MG;MSD Sharp & Dohme GmbH;FTA;2019-02-15;PARTIAL
3125759;LORZAAR PROTECT 50MG;MSD Sharp & Dohme GmbH;FTA;2019-02-15;PARTIAL
3125908;ETIDRONAT 200MG JENAPHARM;MIBE GmbH Arzneimittel;TAB;2019-02-15;PARTIAL
3126121;LORZAAR PROTECT 100MG;MSD Sharp & Dohme GmbH;FTA;2019-02-15;PARTIAL
3126144;TAMSULOSIN BIOMO 0.4MG;biomo pharma GmbH;REK;2019-02-15;PARTIAL
3126150;DOXAZOSIN AL 4MG RETARDTAB;ALIUD Pharma GmbH;RET;2019-02-15;PARTIAL
3126167;DOXAZOSIN AL 4MG RETARDTAB;ALIUD Pharma GmbH;RET;2019-02-15;PARTIAL
3126500;AMOXIHEXAL 500;Hexal AG;FTA;2019-02-15;PARTIAL
3126517;AMOXIHEXAL 500;Hexal AG;FTA;2019-02-15;PARTIAL
3126546;AMOXIHEXAL 750;Hexal AG;FTA;2019-02-15;PARTIAL
3126552;AMOXIHEXAL 750;Hexal AG;FTA;2019-02-15;PARTIAL
3126575;AMOXIHEXAL 1000;Hexal AG;FTA;2019-02-15;PARTIAL
3126581;AMOXIHEXAL 1000;Hexal AG;FTA;2019-02-15;PARTIAL
3126606;FURORESE 40MG;Hexal AG;TAB;2019-02-15;PARTIAL
3126612;FURORESE 40MG;Hexal AG;TAB;2019-02-15;PARTIAL
3126629;FURORESE 40MG;Hexal AG;TAB;2019-02-15;PARTIAL
3126635;FURORESE 20MG/2ML INJEKT;Hexal AG;ILO;2019-02-15;PARTIAL
3127416;KRYPTOCUR LSG+2 DOSIERPUMP;Sanofi-Aventis Deutschland GmbH;LOE;2019-02-15;PARTIAL
3127942;TENSOFLUX;Hennig Arzneimittel GmbH & Co. KG;TAB;2019-02-15;PARTIAL
3127959;TENSOFLUX;Hennig Arzneimittel GmbH & Co. KG;TAB;2019-02-15;PARTIAL
3127965;TENSOFLUX;Hennig Arzneimittel GmbH & Co. KG;TAB;2019-02-15;PARTIAL
3127971;ARCOXIA 60MG;CC-Pharma GmbH;FTA;2019-02-15;PARTIAL
3127988;ARCOXIA 60MG;CC-Pharma GmbH;FTA;2019-02-15;PARTIAL
3128456;TAMSULOSIN BIOMO 0.4MG;biomo pharma GmbH;REK;2019-02-15;PARTIAL
3129668;CLARITHROMYCIN - CT 250MG;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3130140;CANIFUG-VAGINALCREME;Dr. August Wolff GmbH & Co.KG Arzneimittel;VCR;2019-02-15;PARTIAL
3130453;PANTOPRAZOL HEXAL IV 40MG;Hexal AG;PIJ;2019-02-15;PARTIAL
3130507;DOLOPROCT;Jenapharm GmbH & Co.KG;CRE;2019-02-15;PARTIAL
3130513;DOLOPROCT;Jenapharm GmbH & Co.KG;CRE;2019-02-15;PARTIAL
3130536;DOLOPROCT;Jenapharm GmbH & Co.KG;SUP;2019-02-15;PARTIAL
3130795;TELZIR 700MG;ViiV Healthcare GmbH;FTA;2019-02-15;PARTIAL
3131139;VIAGRA 100MG FILMTABLETTEN;BERAGENA Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3131576;OXAZEPAM-NEURAX 10 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3131582;OXAZEPAM-NEURAX 10 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3131599;OXAZEPAM-NEURAX 50 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3131607;OXAZEPAM-NEURAX 50 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3131613;CABASERIL 1MG;Pfizer Pharma PFE GmbH;TAB;2019-02-15;PARTIAL
3131688;CABASERIL 2MG;Pfizer Pharma PFE GmbH;TAB;2019-02-15;PARTIAL
3132334;FLUANXOL DEPOT 10%100MG/ML;Bayer Vital GmbH GB Pharma;ILO;2019-02-15;PARTIAL
3132848;AMISULPRID HORMOSAN 100MG;HORMOSAN Pharma GmbH;TAB;2019-02-15;PARTIAL
3132854;AMISULPRID HORMOSAN 100MG;HORMOSAN Pharma GmbH;TAB;2019-02-15;PARTIAL
3133003;AMISULPRID HORMOSAN 100MG;HORMOSAN Pharma GmbH;TAB;2019-02-15;PARTIAL
3133575;AMISULPRID HORMOSAN 200MG;HORMOSAN Pharma GmbH;TAB;2019-02-15;PARTIAL
3133581;AMISULPRID HORMOSAN 200MG;HORMOSAN Pharma GmbH;TAB;2019-02-15;PARTIAL
3133598;AMISULPRID HORMOSAN 400MG;HORMOSAN Pharma GmbH;FTA;2019-02-15;PARTIAL
3133612;AMISULPRID HORMOSAN 400MG;HORMOSAN Pharma GmbH;FTA;2019-02-15;PARTIAL
3133629;AMISULPRID HORMOSAN 400MG;HORMOSAN Pharma GmbH;FTA;2019-02-15;PARTIAL
3133902;AMANTADIN HEXAL 100MG;Hexal AG;FTA;2019-02-15;PARTIAL
3133919;AMANTADIN HEXAL 100MG;Hexal AG;FTA;2019-02-15;PARTIAL
3133948;AMANTADIN HEXAL 200MG;Hexal AG;FTA;2019-02-15;PARTIAL
3134770;VOLON 4MG;EurimPharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3135083;INNOHEP 3500;LEO Pharma GmbH;FER;2019-02-15;PARTIAL
3135203;CODEINUM PHOS COMPR 30MG;DESMA GmbH;TAB;2019-02-15;PARTIAL
3135226;CODEINUM PHOS COMPR 30MG;DESMA GmbH;TAB;2019-02-15;PARTIAL
3135249;CODEINUM PHOS FORT COMPR50;DESMA GmbH;TAB;2019-02-15;PARTIAL
3135255;CODEINUM PHOS FORT COMPR50;DESMA GmbH;TAB;2019-02-15;PARTIAL
3136378;MIRTAZAPIN BETA 15MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136390;MIRTAZAPIN BETA 30MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136409;MIRTAZAPIN BETA 30MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136415;MIRTAZAPIN BETA 30MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136591;MIRTAZAPIN BETA 45MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136622;MIRTAZAPIN BETA 45MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136645;MIRTAZAPIN BETA 45MG;betapharm Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3136734;BOTOX MULTIP 3X100E ALLERG;Allergan Pharmaceuticals Ireland;PIJ;2019-02-15;PARTIAL
3136823;TIAMON MONO RETARD;TEMMLER PHARMA GmbH;REK;2019-02-15;PARTIAL
3136846;TIAMON MONO RETARD;TEMMLER PHARMA GmbH;REK;2019-02-15;PARTIAL
3136929;LEVITRA 20MG FILMTABLETTEN;Orifarm GmbH;FTA;2019-02-15;PARTIAL
3137018;TRIZIVIR;Orifarm GmbH;FTA;2019-02-15;PARTIAL
3139098;SPERSACARPIN 0.5%;OmniVision GmbH;ATR;2019-02-15;PARTIAL
3140026;XERISTAR 30MG;BERAGENA Arzneimittel GmbH;HKM;2019-02-15;PARTIAL
3140374;VOLTAREN EMULGEL;GlaxoSmithKline Consumer Healthcare;GEL;2019-02-15;PARTIAL
3140380;VOLTAREN EMULGEL;GlaxoSmithKline Consumer Healthcare;GEL;2019-02-15;PARTIAL
3140397;VOLTAREN EMULGEL;GlaxoSmithKline Consumer Healthcare;GEL;2019-02-15;PARTIAL
3141876;ENDOXAN;Baxter Deutschland GmbH Medication Delivery;UTA;2019-02-15;PARTIAL
3144225;STREPTASE 1500000;CSL Behring GmbH;TSS;2019-02-15;PARTIAL
3144248;ERYHEXAL 1000;Hexal AG;GSE;2019-02-15;PARTIAL
3144254;ERYHEXAL 1000;Hexal AG;GSE;2019-02-15;PARTIAL
3144662;BROMAZEPAM-NEURAX 6 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3144679;BROMAZEPAM-NEURAX 6 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3145472;PAMIDRO CELL 15MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145489;PAMIDRO CELL 15MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145555;NOVOTHYRAL 100;Orifarm GmbH;TAB;2019-02-15;PARTIAL
3145621;PAMIDRO CELL 30MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145638;PAMIDRO CELL 30MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145733;PAMIDRO CELL 60MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145779;PAMIDRO CELL 60MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145897;PAMIDRO CELL 90MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3145905;PAMIDRO CELL 90MG 3MG/ML;STADAPHARM GmbH;IFK;2019-02-15;PARTIAL
3146135;DEPO PROVERA 150MG;BERAGENA Arzneimittel GmbH;FER;2019-02-15;PARTIAL
3146402;MADOPAR LT;BERAGENA Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3146419;MADOPAR LT;BERAGENA Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3146595;MADOPAR LT;BERAGENA Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3146891;NIFEDIPIN RATIO20MG/ML TR;ratiopharm GmbH;TEI;2019-02-15;PARTIAL
3146951;NITRAZEPAM-NEURAX 5 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3146974;NITRAZEPAM-NEURAX 10 MG;neuraxpharm Arzneimittel GmbH;TAB;2019-02-15;PARTIAL
3148105;ZOMIG 2.5MG SCHMELZTABL;BERAGENA Arzneimittel GmbH;SMT;2019-02-15;PARTIAL
3148111;ZOMIG 2.5MG SCHMELZTABL;BERAGENA Arzneimittel GmbH;SMT;2019-02-15;PARTIAL
3148163;ZOMIG 2.5MG;BERAGENA Arzneimittel GmbH;FTA;2019-02-15;PARTIAL
3148364;FRAXIPARINE 0.4;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148370;FRAXIPARINE 0.4;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148499;FRAXIPARINE 0.8;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148507;FRAXIPARINE 0.8;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148594;FRAXIPARINE 0.8;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148602;FRAXIPARINE 1.0;BERAGENA Arzneimittel GmbH;ILO;2019-02-15;PARTIAL
3148743;OXAZEPAM RATIO 10MG TAB;ratiopharm GmbH;TAB;2019-02-15;PARTIAL
3150042;INSUMAN RAPID 100IE/ML;EurimPharm Arzneimittel GmbH;ZAM;2019-02-15;PARTIAL
3151834;TOLID 1.0;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3151840;TOLID 1.0;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3151857;TOLID 1.0;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3151886;TOLID 2.5;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3151892;TOLID 2.5;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3151900;TOLID 2.5;RIEMSER Pharma GmbH;TAB;2019-02-15;PARTIAL
3152673;RANTUDIL RETARD;MEDA Pharma GmbH & Co.KG;REK;2019-02-15;PARTIAL
3152696;RANTUDIL RETARD;MEDA Pharma GmbH & Co.KG;REK;2019-02-15;PARTIAL
3152762;MIRTAZAPIN DURA 15MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3152779;MIRTAZAPIN DURA 30MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3152785;MIRTAZAPIN DURA 30MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3152816;MIRTAZAPIN DURA 30MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3152905;MIRTAZAPIN DURA 45MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3152911;MIRTAZAPIN DURA 45MG;Mylan dura GmbH;FTA;2019-02-15;PARTIAL
3153299;ALLO - CT 100 MG TABLETTEN;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153313;ALLO - CT 300 MG TABLETTEN;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153336;ALLO - CT 300 MG TABLETTEN;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153342;AMOXI - CT 500 MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153359;AMOXI - CT 500 MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153365;AMOXI - CT 750 MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153371;AMOXI - CT 750 MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153388;AMOXI - CT 1000MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153394;AMOXI - CT 1000MG FILMTABL;AbZ Pharma GmbH;FTA;2019-02-15;PARTIAL
3153483;DICLO - CT 50MG TABLETTEN;AbZ Pharma GmbH;TMR;2019-02-15;PARTIAL
3153508;DICLO - CT 50MG TABLETTEN;AbZ Pharma GmbH;TMR;2019-02-15;PARTIAL
3153655;FURO - CT 40MG TABLETTEN;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153684;INDO - CT 25 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153690;INDO - CT 25 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153709;INDO - CT 25 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153715;INDO - CT 50 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153721;INDO - CT 50 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153738;INDO - CT 50 MG HARTKAPSEL;AbZ Pharma GmbH;HKP;2019-02-15;PARTIAL
3153744;INDO - CT 75 MG RETARDKAPS;AbZ Pharma GmbH;REK;2019-02-15;PARTIAL
3153750;INDO - CT 75 MG RETARDKAPS;AbZ Pharma GmbH;REK;2019-02-15;PARTIAL
3153827;OXA - CT 10MG;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153833;OXA - CT 10MG;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153856;OXA - CT 10MG;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3153879;SPIRO - CT 100MG TABLETTEN;AbZ Pharma GmbH;TAB;2019-02-15;PARTIAL
3154979;UROMITEXAN 400MG;Baxter Deutschland GmbH Medication Delivery;AMP;2019-02-15;PARTIAL
3155312;DIPROSALIC LOESUNG;EMRA-MED Arzneimittel GmbH;LOE;2019-02-15;PARTIAL
3155329;SUSTIVA 600MG FILMTABL;HAEMATO PHARM GmbH;FTA;2019-02-15;PARTIAL
3155772;EXTAVIA 250UG/ML;HAEMATO PHARM GmbH;PLI;2019-02-15;PARTIAL
3156783;ISDN STADA 20MG;STADAPHARM GmbH;TAB;2019-02-15;PARTIAL
3156808;ISDN STADA 20MG;STADAPHARM GmbH;TAB;2019-02-15;PARTIAL
3156837;ISDN STADA 40MG;STADAPHARM GmbH;TAB;2019-02-15;PARTIAL
3156843;ISDN STADA 40MG;STADAPHARM GmbH;TAB;2019-02-15;PARTIAL
3156895;ISDN STADA 80MG RETARD;STADAPHARM GmbH;REK;2019-02-15;PARTIAL
3156926;ISDN STADA 120MG RETARD;STADAPHARM GmbH;REK;2019-02-15;PARTIAL
3156932;ISDN STADA 120MG RETARD;STADAPHARM GmbH;REK;2019-02-15;PARTIAL
3156949;ISDN STADA 120MG RETARD;STADAPHARM GmbH;REK;2019-02-15;PARTIAL
3157050;SULPIRID 50 1A PHARMA;1 A Pharma GmbH;HKP;2019-02-15;PARTIAL
3157162;SULPIRID 50 1A PHARMA;1 A Pharma GmbH;HKP;2019-02-15;PARTIAL
3157179;SULPIRID 50 1A PHARMA;1 A Pharma GmbH;HKP;2019-02-15;PARTIAL
3157185;SULPIRID 200 1A PHARMA;1 A Pharma GmbH;TAB;2019-02-15;PARTIAL
3157191;SULPIRID 200 1A PHARMA;1 A Pharma GmbH;TAB;2019-02-15;PARTIAL
3157216;SULPIRID 200 1A PHARMA;1 A Pharma GmbH;TAB;2019-02-15;PARTIAL
3157386;CLARITHROMYCIN RATIO 250MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3157392;CLARITHROMYCIN RATIO 250MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3157400;CLARITHROMYCIN RATIO 250MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3157417;CLARITHROMYCIN RATIO 500MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3157860;COLESTYRAMIN HEXAL 4G;Hexal AG;PSE;2019-02-15;PARTIAL
3157877;COLESTYRAMIN HEXAL 4G;Hexal AG;PSE;2019-02-15;PARTIAL
3159468;MTX HEXAL 10MG TABLETTEN;Hexal AG;TAB;2019-02-15;PARTIAL
3159646;AVASTIN 100;Roche Pharma AG;IFK;2019-02-15;PARTIAL
3159652;AVASTIN 400;Roche Pharma AG;IFK;2019-02-15;PARTIAL
3160945;SERTRALIN RATIOPHARM 50MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3161258;SERTRALIN RATIOPHARM 100MG;ratiopharm GmbH;FTA;2019-02-15;PARTIAL
3161318;PENTASA 1000MG SUPPOS;axicorp Pharma GmbH;SUP;2019-02-15;PARTIAL
3161442;FINASTERID ACTAVIS 1MG FTA;PUREN Pharma GmbH & Co. KG;FTA;2019-02-15;PARTIAL
